date,year,month,month_name,quarter,year_month,post_brexit,covid_period,hgv_crisis,ukraine_war,energy_crisis,era,retail_total_volume,retail_food_volume,retail_non_food_volume,retail_online_volume,cpi_food_nonalcoholic,cpi_clothing_footwear,cpi_transport,imports_food_and_live_animals,imports_machinery_and_transport,imports_manufactured_goods,imports_chemicals,imports_mineral_fuels,imports_food_and_live_animals_yoy,imports_machinery_and_transport_yoy,imports_manufactured_goods_yoy,total_hgv_licensed,retail_total_volume_rolling_avg,retail_total_volume_deviation,retail_food_volume_rolling_avg,retail_food_volume_deviation,retail_non_food_volume_rolling_avg,retail_non_food_volume_deviation,cpi_food_nonalcoholic_yoy,cpi_clothing_footwear_yoy,cpi_transport_yoy,cpi_food_premium,hgv_yoy,hgv_below_2019
2015-01-01,2015,1,January,1,2015-01,0,0,0,0,0,Pre-COVID,91.6,90.4,98.0,100.2,101.288,97.968,98.137,1825997539.0,6922716836.0,2056294751.0,2987968563.0,685440160.0,,,,494.7,,,,,,,,,,,,1
2015-01-01,2015,1,January,1,2015-01,0,0,0,0,0,Pre-COVID,-0.1,0.0,-0.1,0.0,101.288,97.968,98.137,1825997539.0,6922716836.0,2056294751.0,2987968563.0,685440160.0,,,,494.7,,,,,,,,,,,,1
2015-02-01,2015,2,February,1,2015-02,0,0,0,0,0,Pre-COVID,-0.1,0.0,0.0,0.0,101.035,99.29,98.495,1848676746.0,7644005870.0,2087633037.0,3120163690.0,784649577.0,,,,495.9,,,,,,,,,,,,1
2015-02-01,2015,2,February,1,2015-02,0,0,0,0,0,Pre-COVID,91.7,91.1,98.0,103.3,101.035,99.29,98.495,1848676746.0,7644005870.0,2087633037.0,3120163690.0,784649577.0,,,,495.9,,,,,,,,,,,,1
2015-03-01,2015,3,March,1,2015-03,0,0,0,0,0,Pre-COVID,91.8,91.3,98.2,101.0,100.852,99.234,99.226,2011749534.0,8495389082.0,2169024179.0,3350574207.0,763255557.0,,,,495.5,,,,,,,,,,,,1
2015-03-01,2015,3,March,1,2015-03,0,0,0,0,0,Pre-COVID,0.0,0.1,0.2,0.0,100.852,99.234,99.226,2011749534.0,8495389082.0,2169024179.0,3350574207.0,763255557.0,,,,495.5,45.81666666666666,-100.0,45.48333333333333,-99.7801,49.050000000000004,-99.5923,,,,,,1
2015-04-01,2015,4,April,2,2015-04,0,0,0,0,0,Pre-COVID,92.4,91.8,98.4,101.5,100.495,99.949,100.295,1928980406.0,7419886632.0,2044419610.0,2959516697.0,634943692.0,,,,495.2,52.471428571428575,76.0958,52.1,76.1996,56.10000000000001,75.4011,,,,,,1
2015-04-01,2015,4,April,2,2015-04,0,0,0,0,0,Pre-COVID,0.0,0.0,-0.1,0.0,100.495,99.949,100.295,1928980406.0,7419886632.0,2044419610.0,2959516697.0,634943692.0,,,,495.2,45.9125,-100.0,45.5875,-100.0,49.075,-100.2038,,,,,,1
2015-05-01,2015,5,May,2,2015-05,0,0,0,0,0,Pre-COVID,92.3,91.7,98.8,101.3,100.4,100.488,100.906,1835439660.0,7126097686.0,1906700337.0,3037097337.0,681798557.0,,,,494.3,51.06666666666667,80.7441,50.71111111111111,80.8282,54.6,80.9524,,,,,,1
2015-05-01,2015,5,May,2,2015-05,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,100.4,100.488,100.906,1835439660.0,7126097686.0,1906700337.0,3037097337.0,681798557.0,,,,494.3,45.96,-100.0,45.64,-100.0,49.14,-100.0,,,,,,1
2015-06-01,2015,6,June,2,2015-06,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,100.161,100.07,101.133,1973888888.0,7894122747.0,2176296581.0,3282355893.0,745816857.0,,,,494.3,41.78181818181818,-100.0,41.49090909090909,-100.0,44.67272727272728,-100.0,,,,,,1
2015-06-01,2015,6,June,2,2015-06,0,0,0,0,0,Pre-COVID,92.6,91.9,99.0,101.5,100.161,100.07,101.133,1973888888.0,7894122747.0,2176296581.0,3282355893.0,745816857.0,,,,494.3,46.01666666666667,101.2314,45.69166666666666,101.1308,49.199999999999996,101.2195,,,,,,1
2015-07-01,2015,7,July,3,2015-07,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,99.47,96.709,102.341,1937259315.0,8004555106.0,2126305253.0,3126642583.0,586390070.0,,,,494.1,38.38333333333333,-100.0,38.15833333333334,-100.0,41.03333333333334,-100.0,-1.7949,-1.2851,4.2838,-6.0787,-0.1213,1
2015-07-01,2015,7,July,3,2015-07,0,0,0,0,0,Pre-COVID,92.7,92.2,98.9,103.7,99.47,96.709,102.341,1937259315.0,8004555106.0,2126305253.0,3126642583.0,586390070.0,,,,494.1,46.11666666666667,101.0119,45.84166666666666,101.1271,49.28333333333334,100.6764,-1.7949,-1.2851,4.2838,-6.0787,-0.1213,1
2015-08-01,2015,8,August,3,2015-08,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,99.498,98.18,102.45,1804211226.0,6262748518.0,1778722390.0,2791621762.0,598977088.0,,,,495.7,46.125,-100.0,45.84166666666666,-100.0,49.28333333333334,-100.0,-1.5213,-1.1179,4.0154,-5.5367,-0.0403,1
2015-08-01,2015,8,August,3,2015-08,0,0,0,0,0,Pre-COVID,92.1,91.5,98.3,102.3,99.498,98.18,102.45,1804211226.0,6262748518.0,1778722390.0,2791621762.0,598977088.0,,,,495.7,46.15833333333333,99.5306,45.875,99.455,49.30833333333334,99.3578,-1.5213,-1.1179,4.0154,-5.5367,-0.0403,1
2015-09-01,2015,9,September,3,2015-09,0,0,0,0,0,Pre-COVID,0.0,0.1,0.0,0.0,99.516,100.925,99.903,2027979474.0,8075887159.0,2080109057.0,3174094399.0,577605138.0,,,,495.2,38.50833333333333,-100.0,38.275,-99.7387,41.125,-100.0,-1.3247,1.7041,0.6823,-2.007,-0.0605,1
2015-09-01,2015,9,September,3,2015-09,0,0,0,0,0,Pre-COVID,94.2,93.4,101.1,103.8,99.516,100.925,99.903,2027979474.0,8075887159.0,2080109057.0,3174094399.0,577605138.0,,,,495.2,46.35833333333333,103.1997,46.050000000000004,102.823,49.53333333333333,104.105,-1.3247,1.7041,0.6823,-2.007,-0.0605,1
2015-10-01,2015,10,October,4,2015-10,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,99.107,102.925,98.888,2092895621.0,8268152834.0,2122125399.0,3198811216.0,525516510.0,,,,495.4,38.65833333333333,-100.0,38.4,-100.0,41.333333333333336,-100.0,-1.3812,2.9775,-1.4029,0.0217,0.0404,1
2015-10-01,2015,10,October,4,2015-10,0,0,0,0,0,Pre-COVID,93.3,92.3,99.3,104.5,99.107,102.925,98.888,2092895621.0,8268152834.0,2122125399.0,3198811216.0,525516510.0,,,,495.4,46.43333333333333,100.9332,46.09166666666667,100.2531,49.61666666666667,100.1344,-1.3812,2.9775,-1.4029,0.0217,0.0404,1
2015-11-01,2015,11,November,4,2015-11,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,99.179,102.803,98.244,1917569642.0,7986208994.6,2077697647.2,3165674342.8,511708325.0,,,,494.0,38.74166666666667,-100.0,38.45,-100.0,41.38333333333333,-100.0,-1.2161,2.3038,-2.6381,1.422,-0.0607,1
2015-11-01,2015,11,November,4,2015-11,0,0,0,0,0,Pre-COVID,93.9,92.8,100.1,106.8,99.179,102.803,98.244,1917569642.0,7704265155.2,2033269895.4,3132537469.6,497900140.0,,,,494.0,46.56666666666666,101.6464,46.18333333333334,100.9383,49.724999999999994,101.3072,-1.2161,2.3038,-2.6381,1.422,-0.0607,1
2015-12-01,2015,12,December,4,2015-12,0,0,0,0,0,Pre-COVID,0.1,0.1,0.1,-0.1,98.998,101.457,99.982,1860290091.0,7422321315.8,1988842143.6,3099400596.4,484091955.0,,,,495.9,46.574999999999996,-99.7853,46.19166666666667,-99.7835,49.73333333333333,-99.7989,-1.1611,1.386,-1.1381,-0.023,0.3237,1
2015-12-01,2015,12,December,4,2015-12,0,0,0,0,0,Pre-COVID,94.1,93.1,100.8,108.8,98.998,101.457,99.982,1803010540.0,,,,,,,,495.9,46.699999999999996,101.4989,46.291666666666664,101.1161,49.883333333333326,102.0715,-1.1611,1.386,-1.1381,-0.023,0.3237,1
2016-01-01,2016,1,January,1,2016-01,0,0,0,0,0,Pre-COVID,96.4,95.0,101.8,109.9,98.631,98.327,97.454,1745730989.0,6858433637.0,1899986640.0,3033126850.0,456475585.0,,,,505.7,54.73333333333333,76.1267,54.208333333333336,75.2498,58.36666666666667,74.4146,-0.8435,1.6731,-4.7752,3.9317,2.3477,1
2016-01-01,2016,1,January,1,2016-01,0,0,0,0,0,Pre-COVID,-0.1,0.0,-0.1,-0.1,98.631,98.327,97.454,1745730989.0,6858433637.0,1899986640.0,3033126850.0,456475585.0,,,,505.7,47.0,-100.2128,46.525,-100.0,50.11666666666667,-100.1995,-0.8435,1.6731,-4.7752,3.9317,2.3477,1
2016-02-01,2016,2,February,1,2016-02,0,0,0,0,0,Pre-COVID,95.4,94.5,102.0,110.1,98.754,99.591,97.459,1913444013.0,8406449705.0,2051265844.0,3264112977.0,572737658.0,4.7889699811912045,21.43281177245597,-0.2445615832824765,504.4,54.949999999999996,73.6124,54.4,73.7132,58.61666666666667,74.0119,-0.7478,1.4372,-4.8716,4.1238,1.7551,1
2016-02-01,2016,2,February,1,2016-02,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,98.754,99.591,97.459,1913444013.0,8406449705.0,2051265844.0,3264112977.0,572737658.0,4.7889699811912045,21.43281177245597,-0.2445615832824765,504.4,47.275000000000006,-100.0,46.775,-100.0,50.42499999999999,-100.0,-0.7478,1.4372,-4.8716,4.1238,1.7551,1
2016-03-01,2016,3,March,1,2016-03,0,0,0,0,0,Pre-COVID,95.3,94.1,101.8,107.1,98.112,100.61,99.078,2028591142.0,8915195378.0,2164185087.0,3058064062.0,602607409.0,9.73206356326397,16.629886601591526,3.666930377285449,504.4,55.21666666666667,72.5928,54.60833333333333,72.318,58.908333333333324,72.8109,-1.4108,-0.3121,-0.8258,-0.585,1.8578,1
2016-03-01,2016,3,March,1,2016-03,0,0,0,0,0,Pre-COVID,0.0,0.0,-0.1,0.0,98.112,100.61,99.078,2028591142.0,8915195378.0,2164185087.0,3058064062.0,602607409.0,9.73206356326397,16.629886601591526,3.666930377285449,504.4,47.36666666666667,-100.0,46.82499999999999,-100.0,50.475,-100.1981,-1.4108,-0.3121,-0.8258,-0.585,1.8578,1
2016-04-01,2016,4,April,2,2016-04,0,0,0,0,0,Pre-COVID,0.1,0.1,0.1,0.0,97.975,100.275,98.964,1992176189.0,7911206801.0,2153090940.0,3213589600.0,563964401.0,-0.972951387297305,-6.8764629302001445,-0.7345809767480671,504.4,47.375,-99.7889,46.83333333333332,-99.7865,50.48333333333333,-99.8019,-1.1422,-2.5747,0.0769,-1.2191,1.8167,1
2016-04-01,2016,4,April,2,2016-04,0,0,0,0,0,Pre-COVID,96.0,95.0,101.6,109.8,97.975,100.275,98.964,1992176189.0,7911206801.0,2153090940.0,3213589600.0,563964401.0,-0.972951387297305,-6.8764629302001445,-0.7345809767480671,504.4,47.6,101.6807,47.05833333333333,101.8771,50.675000000000004,100.4933,-1.1422,-2.5747,0.0769,-1.2191,1.8167,1
2016-05-01,2016,5,May,2,2016-05,0,0,0,0,0,Pre-COVID,97.1,96.2,102.4,112.0,97.598,100.065,99.856,1968697364.0,7846297922.0,2037294825.0,2987772845.0,521518324.0,2.058961194030906,5.746870688845851,-0.3484991517959446,504.6,55.69166666666666,74.3528,55.074999999999996,74.6709,59.208333333333336,72.9486,-1.5941,-2.6633,1.6408,-3.2349,2.1457,1
2016-05-01,2016,5,May,2,2016-05,0,0,0,0,0,Pre-COVID,-0.1,0.0,0.0,0.0,97.598,100.065,99.856,1968697364.0,7846297922.0,2037294825.0,2987772845.0,521518324.0,2.058961194030906,5.746870688845851,-0.3484991517959446,504.6,47.85833333333333,-100.209,47.34166666666667,-100.0,50.86666666666667,-100.0,-1.5941,-2.6633,1.6408,-3.2349,2.1457,1
2016-06-01,2016,6,June,2,2016-06,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,97.212,99.412,100.928,2117044037.0,8754580737.0,2206186173.0,3374652537.0,552008084.0,15.342611535374571,22.852381804972065,15.707021716438696,505.0,47.849999999999994,-100.0,47.333333333333336,-100.0,50.85833333333333,-100.0,-1.8041,-2.0156,0.9462,-2.7503,1.835,1
2016-06-01,2016,6,June,2,2016-06,0,0,0,0,0,Pre-COVID,96.1,95.2,102.1,106.5,97.212,99.412,100.928,2117044037.0,8754580737.0,2206186173.0,3374652537.0,552008084.0,15.342611535374571,22.852381804972065,15.707021716438696,505.0,48.01666666666667,100.1388,47.508333333333326,100.3859,50.96666666666667,100.327,-1.8041,-2.0156,0.9462,-2.7503,1.835,1
2016-07-01,2016,7,July,3,2016-07,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,96.923,96.045,102.575,1986677789.0,7931285016.0,2174793951.0,3364482846.0,638021948.0,0.6479037942686894,0.4707586921437467,-0.0690452768762561,504.9,39.98333333333333,-100.0,39.59166666666666,-100.0,42.48333333333333,-100.0,-1.7317,-2.3208,5.2548,-6.9865,-0.1582,1
2016-07-01,2016,7,July,3,2016-07,0,0,0,0,0,Pre-COVID,97.9,97.0,102.5,110.4,96.923,96.045,102.575,1986677789.0,7931285016.0,2174793951.0,3364482846.0,638021948.0,0.6479037942686894,0.4707586921437467,-0.0690452768762561,504.9,48.15,103.3229,47.675000000000004,103.4609,51.03333333333333,100.8491,-1.7317,-2.3208,5.2548,-6.9865,-0.1582,1
2016-08-01,2016,8,August,3,2016-08,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,97.331,96.978,103.481,2068670114.0,7311180402.0,2165010237.0,3479999281.0,565968026.0,6.783335508184152,-8.662251615711469,1.8202929210371368,504.6,40.199999999999996,-100.0,39.800000000000004,-100.0,42.53333333333333,-100.0,-1.441,-2.6237,6.179,-7.62,0.0397,1
2016-08-01,2016,8,August,3,2016-08,0,0,0,0,0,Pre-COVID,97.6,96.6,103.5,111.2,97.331,96.978,103.481,2068670114.0,7311180402.0,2165010237.0,3479999281.0,565968026.0,6.783335508184152,-8.662251615711469,1.8202929210371368,504.6,48.333333333333336,101.931,47.85,101.8809,51.15833333333333,102.3131,-1.441,-2.6237,6.179,-7.62,0.0397,1
2016-09-01,2016,9,September,3,2016-09,0,0,0,0,0,Pre-COVID,0.0,0.1,0.0,0.0,97.251,101.983,101.105,2224692559.0,9463189539.0,2380018034.0,3534404113.0,669905500.0,23.30554909206624,51.10281870334554,33.80491792201481,505.2,40.39166666666667,-100.0,40.016666666666666,-99.7501,42.67499999999999,-100.0,-0.8776,1.3647,2.0459,-2.9235,0.1586,1
2016-09-01,2016,9,September,3,2016-09,0,0,0,0,0,Pre-COVID,98.1,97.2,103.7,112.5,97.251,101.983,101.105,2224692559.0,9463189539.0,2380018034.0,3534404113.0,669905500.0,23.30554909206624,51.10281870334554,33.80491792201481,505.2,48.56666666666666,101.9904,48.11666666666667,102.009,51.324999999999996,102.0458,-0.8776,1.3647,2.0459,-2.9235,0.1586,1
2016-10-01,2016,10,October,4,2016-10,0,0,0,0,0,Pre-COVID,99.8,98.9,104.1,110.7,96.754,102.252,101.115,2306432274.0,8469638457.0,2341692280.0,3146974681.0,620430995.0,13.730553172255622,4.875641403201048,12.575457143447256,504.3,56.875,75.4725,56.349999999999994,75.5102,59.99166666666667,73.5241,-1.2462,1.9716,2.1735,-3.4197,-0.0198,1
2016-10-01,2016,10,October,4,2016-10,0,0,0,0,0,Pre-COVID,0.1,0.0,0.0,0.0,96.754,102.252,101.115,2306432274.0,8469638457.0,2341692280.0,3146974681.0,620430995.0,13.730553172255622,4.875641403201048,12.575457143447256,504.3,48.88333333333333,-99.7954,48.43333333333333,-100.0,51.525000000000006,-100.0,-1.2462,1.9716,2.1735,-3.4197,-0.0198,1
2016-11-01,2016,11,November,4,2016-11,0,0,0,0,0,Pre-COVID,99.1,98.4,103.6,111.2,97.158,103.728,100.721,2271931176.0,8338984011.4,2333802345.0,3200536898.4,667337743.4,8.554442620241876,,,504.6,49.04999999999999,102.0387,48.61666666666667,102.3997,51.625,100.678,-0.4508,3.6606,0.8662,-1.317,0.0,1
2016-11-01,2016,11,November,4,2016-11,0,0,0,0,0,Pre-COVID,0.0,0.1,0.0,0.0,97.158,103.728,100.721,2271931176.0,8208329565.8,2325912410.0,3254099115.8,714244491.8,8.554442620241876,,,504.6,49.05833333333333,-100.0,48.625,-99.7943,51.625,-100.0,-0.4508,3.6606,0.8662,-1.317,0.0,1
2016-12-01,2016,12,December,4,2016-12,0,0,0,0,0,Pre-COVID,98.5,97.6,102.6,110.0,97.911,102.692,103.689,2222016861.6666665,8077675120.2,2318022475.0,3307661333.2,761151240.2,,,,504.7,57.26666666666666,72.0023,56.75833333333333,71.9571,60.175000000000004,70.5027,0.719,3.2994,2.7356,-2.0166,-0.0594,1
2016-12-01,2016,12,December,4,2016-12,0,0,0,0,0,Pre-COVID,0.0,-0.1,-0.1,-0.1,97.911,102.692,103.689,2172102547.3333335,,,,,,,,504.7,49.258333333333326,-100.0,48.81666666666667,-100.2048,51.65833333333333,-100.1936,0.719,3.2994,2.7356,-2.0166,-0.0594,1
2017-01-01,2017,1,January,1,2017-01,0,0,0,0,0,Pre-COVID,97.4,96.6,102.2,108.4,98.144,98.337,103.022,2122188233.0,7816366229.0,2302242605.0,3414785768.0,854964737.0,10.670725407739855,,,509.9,57.375,69.7603,56.86666666666667,69.871,60.175000000000004,69.838,1.2598,2.3864,0.4358,0.824,0.9903,1
2017-01-01,2017,1,January,1,2017-01,0,0,0,0,0,Pre-COVID,0.0,0.0,-0.1,0.0,98.144,98.337,103.022,2122188233.0,7816366229.0,2302242605.0,3414785768.0,854964737.0,10.670725407739855,,,509.9,49.21666666666667,-100.0,48.78333333333334,-100.0,51.625,-100.1937,1.2598,2.3864,0.4358,0.824,0.9903,1
2017-02-01,2017,2,February,1,2017-02,0,0,0,0,0,Pre-COVID,97.9,97.3,102.8,109.0,98.917,99.525,104.22,2091381083.0,8869621932.0,2375892810.0,3296228054.0,933227339.0,19.79973410439355,29.3243093313611,25.047869283965078,510.6,57.375,70.6318,56.89166666666667,71.0268,60.19166666666667,70.7878,1.6295,2.6264,0.7141,0.9154,1.1891,1
2017-02-01,2017,2,February,1,2017-02,0,0,0,0,0,Pre-COVID,-0.1,0.0,0.0,0.0,98.917,99.525,104.22,2091381083.0,8869621932.0,2375892810.0,3296228054.0,933227339.0,19.79973410439355,29.3243093313611,25.047869283965078,510.6,49.23333333333333,-100.2031,48.84166666666667,-100.0,51.56666666666667,-100.0,1.6295,2.6264,0.7141,0.9154,1.1891,1
2017-03-01,2017,3,March,1,2017-03,0,0,0,0,0,Pre-COVID,97.5,97.0,102.8,110.0,99.268,101.559,103.696,2379692586.0,10365947559.0,2564672760.0,4231410180.0,617877908.0,24.366982772022183,23.30945788963119,25.02878490868101,509.4,57.35833333333333,69.984,56.916666666666664,70.4246,60.13333333333333,70.9534,2.074,-0.4158,2.5627,-0.4887,0.8314,1
2017-03-01,2017,3,March,1,2017-03,0,0,0,0,0,Pre-COVID,0.1,0.1,0.1,0.0,99.268,101.559,103.696,2379692586.0,10365947559.0,2564672760.0,4231410180.0,617877908.0,24.366982772022183,23.30945788963119,25.02878490868101,509.4,49.19166666666667,-99.7967,48.824999999999996,-99.7952,51.5,-99.8058,2.074,-0.4158,2.5627,-0.4887,0.8314,1
2017-04-01,2017,4,April,2,2017-04,0,0,0,0,0,Pre-COVID,99.1,98.4,102.9,109.4,99.485,102.687,105.343,2193910991.0,7565082073.0,2189509622.0,3603699524.0,521593012.0,8.14949082529317,-15.143956444652584,1.170164934234208,510.0,49.13333333333333,101.6961,48.78333333333333,101.7082,51.4,100.1946,2.8226,0.4254,4.1814,-1.3588,1.1303,1
2017-04-01,2017,4,April,2,2017-04,0,0,0,0,0,Pre-COVID,0.0,0.0,-0.1,0.0,99.485,102.687,105.343,2193910991.0,7565082073.0,2189509622.0,3603699524.0,521593012.0,8.14949082529317,-15.143956444652584,1.170164934234208,510.0,49.125,-100.0,48.78333333333333,-100.0,51.39166666666666,-100.1946,2.8226,0.4254,4.1814,-1.3588,1.1303,1
2017-05-01,2017,5,May,2,2017-05,0,0,0,0,0,Pre-COVID,97.8,96.6,102.1,108.3,99.638,103.18,104.561,2262272565.0,8172955615.0,2463286486.0,3881661747.0,618693902.0,13.557855850871237,3.308582629478396,14.406987658403311,510.2,49.01666666666667,99.524,48.63333333333333,98.6292,51.26666666666667,99.1547,2.5525,-0.5283,3.8125,-1.26,1.1098,1
2017-05-01,2017,5,May,2,2017-05,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,99.638,103.18,104.561,2262272565.0,8172955615.0,2463286486.0,3881661747.0,618693902.0,13.557855850871237,3.308582629478396,14.406987658403311,510.2,49.01666666666667,-100.0,48.625,-100.0,51.26666666666667,-100.0,2.5525,-0.5283,3.8125,-1.26,1.1098,1
2017-06-01,2017,6,June,2,2017-06,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,99.432,102.11,104.645,2352773355.0,9211654353.0,2655621251.0,3704688012.0,570415853.0,19.509143356581447,17.40128203865059,30.35036551472121,509.1,40.80833333333333,-100.0,40.49166666666667,-100.0,42.71666666666667,-100.0,1.5535,-0.5667,0.922,0.6315,0.8718,1
2017-06-01,2017,6,June,2,2017-06,0,0,0,0,0,Pre-COVID,98.6,97.8,101.3,111.0,99.432,102.11,104.645,2352773355.0,9211654353.0,2655621251.0,3704688012.0,570415853.0,19.509143356581447,17.40128203865059,30.35036551472121,509.1,49.025,101.1219,48.65,101.0277,51.166666666666664,97.9805,1.5535,-0.5667,0.922,0.6315,0.8718,1
2017-07-01,2017,7,July,3,2017-07,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,99.397,99.096,105.731,2204321437.0,8455345283.0,2506720785.0,3377093522.0,668438686.0,4.12260673253062,-3.4180443700213226,13.62235951244899,510.2,40.90833333333333,-100.0,40.6,-100.0,42.65,-100.0,1.2767,0.7718,2.6295,-1.3528,0.0588,1
2017-07-01,2017,7,July,3,2017-07,0,0,0,0,0,Pre-COVID,98.5,97.7,101.8,111.2,99.397,99.096,105.731,2204321437.0,8455345283.0,2506720785.0,3377093522.0,668438686.0,4.12260673253062,-3.4180443700213226,13.62235951244899,510.2,49.11666666666667,100.5429,48.74166666666667,100.4445,51.14166666666667,99.0549,1.2767,0.7718,2.6295,-1.3528,0.0588,1
2017-08-01,2017,8,August,3,2017-08,0,0,0,0,0,Pre-COVID,0.0,0.0,0.0,0.0,99.421,101.456,106.771,2231755363.0,7936224149.0,2495452152.0,3888000732.0,672823583.0,12.336050433390122,0.0622740576090352,14.744302597152114,509.3,40.958333333333336,-100.0,40.63333333333333,-100.0,42.574999999999996,-100.0,0.5095,1.9402,2.4477,-1.9382,-0.2546,1
